observationID,observationTimestamp,animalCount,animalScientificName,animalVernacularName,animalSex,animalAge,animalBehavior,deploymentStart,deploymentEnd,deploymentCameraHeight,deploymentSamplingPoint,deploymentLatitude,deploymentLongitude
5dd22539-3169-4670-9365-224c390a66e5,"""2017-08-01T08:19:36.496Z""",1,Corvus corone,Carrion Crow,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
8b664ee2-df89-4f5e-b1a8-5423421e8939,"""2017-08-01T08:22:39.627Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
0c428657-b8e4-4a1d-a0cf-f47b55e290e1,"""2017-08-01T08:22:03.987Z""",1,Corvus corone,Carrion Crow,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
4d556951-447a-44a9-a2ed-4ca1561d9063,"""2017-08-01T08:24:15.443Z""",2,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
69fbcba6-41df-4b69-b21f-bb22375f8f59,"""2017-08-01T08:24:37.779Z""",2,Corvus corone,Carrion Crow,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
e81ab082-e385-4ae1-9325-af3435e67f18,"""2017-08-01T08:25:38.451Z""",4,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
6ffe32bc-8359-4255-8154-5182ec90c08d,"""2017-08-01T08:26:08.216Z""",3,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
74b70a9e-40c3-4a80-9bd1-7557a9b6a7b1,"""2017-08-01T08:26:20.807Z""",1,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
676e37bf-a4b1-4b49-9145-1ede66eb812f,"""2017-08-01T08:26:41.503Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
b0212b69-96c4-45b8-becf-fa053d14a3ec,"""2017-08-01T08:26:45.582Z""",1,Corvus corone,Carrion Crow,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
61d70ae4-8ec1-48c1-ad66-adb692aafe37,"""2017-08-01T08:27:36.825Z""",8,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
dd620d22-573a-4737-8618-f7f69c2b52d7,"""2017-08-01T08:28:01.254Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
f0eaa04b-2028-4cc1-9b16-43123b1fc7ab,"""2017-08-01T08:28:51.816Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
7b532bd2-b3d6-4a93-85dd-72035f64bb36,"""2017-08-01T08:29:16.588Z""",3,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
440729ff-a37e-4829-b638-69563a48d927,"""2017-08-01T08:30:21.676Z""",5,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
20babdc5-b5a7-402e-b087-1cc4a810adc6,"""2017-08-01T08:29:47.120Z""",3,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
fb3f0ec6-41a8-40bf-bfc1-635c964ee47a,"""2017-08-01T08:30:57.805Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
870ed387-72f0-4ed6-8599-d6bc02d38a18,"""2017-08-01T08:32:07.332Z""",10,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
a7be4c5a-5f94-4fbd-a418-1b6ad96ebe9a,"""2017-08-01T08:33:17.499Z""",3,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
97ed4c12-0434-4e3d-8b93-688dec76b0cd,"""2017-08-01T08:33:40.837Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
91ff910d-f742-4fa5-874d-7051314f9d80,"""2017-08-01T08:33:55.314Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
fb0aaa11-446d-4b97-9804-7f5c3679c43e,"""2017-08-01T08:34:21.893Z""",5,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
f9f38ea8-e20c-430b-b73a-a025646c6ffa,"""2017-08-01T08:35:01.974Z""",2,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
34b720cf-5515-4bdd-b4ce-ed1ee3cac0cf,"""2017-08-01T08:35:25.180Z""",3,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
0d065b3b-fec0-4217-a89f-ceecda8bd11d,"""2017-08-01T08:36:31.074Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
7fc8156f-9a08-4b5f-a96c-aa950cb574aa,"""2017-08-01T08:36:09.758Z""",3,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
1a0ef8a3-f5c7-4d6e-bb7a-7daf95b727fe,"""2017-08-01T08:37:09.544Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
c9cff156-462b-47be-ad77-8a3b201cce65,"""2017-08-01T08:37:29.098Z""",2,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
497dc020-52a3-461f-a73b-50abf4b38a1a,"""2017-08-01T08:42:15.343Z""",2,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
c9ac194b-25f9-4a7a-a9a5-0570e92c184e,"""2017-08-01T08:43:12.051Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
2a8939b7-9287-462b-b86b-d2873c8644fb,"""2017-08-01T08:43:36.504Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
64f7049d-47ef-4f97-988c-edff428bf3b6,"""2017-08-01T08:43:58.906Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
e1edb334-dd77-43ff-8fb1-ab143bc81ec2,"""2017-08-01T08:44:10.781Z""",2,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
96f41c98-3219-4406-a7b0-90673c0d18c4,"""2017-08-01T08:44:45.653Z""",10,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
6c765db2-b02d-4fa8-a22a-6843a6501ac2,"""2017-08-01T08:45:05.272Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
19fc9876-298d-4da6-818b-436a6246398e,"""2017-08-01T08:45:31.967Z""",4,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
29f454cc-6c73-457b-9180-93d8ee7366f5,"""2017-08-01T08:46:01.519Z""",12,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
d49708fb-3e84-4063-89c5-aa4f193e5f81,"""2017-08-01T08:47:48.412Z""",37,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
dc711dbd-9bdb-4f63-983d-9690eb063d68,"""2017-08-01T08:46:23.696Z""",6,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
02b5d009-b44c-4d6e-bfd4-432aac2a4e6d,"""2017-08-01T08:46:32.436Z""",10,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
7630ee7b-90a7-487f-9bea-3a32297e3da4,"""2017-08-01T08:48:06.548Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
faf4391d-9e84-43bb-9618-d6e4521f076c,"""2017-08-01T08:47:54.116Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
5a2b1f84-5525-4337-910a-8ec7876ffd33,"""2017-08-01T08:49:25.615Z""",13,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
3a7ef341-1106-4bb0-8ab5-55b9632c13ed,"""2017-08-01T09:03:02.163Z""",37,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
27aa6165-0362-43ca-a1ca-ab5aee90214b,"""2017-08-01T09:06:30.418Z""",23,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
b0732795-4dd2-4804-9426-6d36e0a6cb8e,"""2017-08-01T09:07:23.905Z""",20,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
5aa127a8-a905-4c08-9481-08c22f88d2e8,"""2017-08-01T09:08:01.554Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
acbc434e-dc85-438e-a061-65ce63a8798b,"""2017-08-01T09:08:12.885Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
418f2c86-219d-48d1-8773-743a9cd74d25,"""2017-08-01T09:08:39.523Z""",14,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
db9f1521-3376-42f3-bc3b-ca4d97e21925,"""2017-08-01T09:10:55.057Z""",2,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
dc3f7ef4-7cf1-43e1-8199-3f1bd763eb5e,"""2017-08-01T09:11:30.777Z""",39,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
26b28266-0b6b-483e-9e41-330272b5b404,"""2017-08-01T09:19:28.261Z""",52,Anser anser,Greylag Goose,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
51a71978-f999-4618-9350-bde6e810abb5,"""2017-08-01T09:24:29.405Z""",1,Lepus europaeus,European Hare,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
5d0f58cb-69ca-43d5-8794-e457cfd63aa2,"""2017-08-01T09:19:48.779Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
ee3368ec-7b85-4346-b405-582b8747edcd,"""2017-08-01T09:24:44.136Z""",4,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
f1335e39-e52f-4391-82c9-2b006b3a2da8,"""2017-08-01T09:25:00.130Z""",1,Equus caballus,Horse,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
ecffd33b-955e-4adc-82d1-7dba05bcf6ba,"""2017-08-01T09:30:14.693Z""",1,Lepus europaeus,European Hare,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
f14507c8-48a6-44ce-9816-6e1f7af9c67a,"""2017-08-01T09:35:01.818Z""",50,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
3a3e7ad0-1ee8-4c79-b193-86ef028da145,"""2017-08-01T09:39:14.258Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
e945e5bc-d4a4-4357-a0bd-c1f9ef947007,"""2017-08-01T09:39:28.537Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
9b378639-69de-4bef-80ac-fdab64c3dcaf,"""2017-08-01T09:40:39.397Z""",20,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
d6205d35-d890-4867-84cf-7041880d812a,"""2017-08-01T09:41:15.218Z""",15,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
841cf884-0a7c-4a77-84ea-f800ff0408f9,"""2017-08-01T09:41:36.678Z""",20,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
1ebb631f-40eb-468f-9e39-69fcd31d7a6b,"""2017-08-01T09:42:49.402Z""",3,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
e13a4416-ce3a-47e6-a84a-f9a165f3747d,"""2017-08-01T09:42:13.736Z""",25,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
b57d5101-fb26-4175-99ab-7ad4cac5c3d1,"""2017-08-01T09:43:03.415Z""",2,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
9ed19d7c-e19c-4efe-9cf3-1794aa843391,"""2017-08-01T09:43:31.838Z""",1,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
f10c3ae7-8262-417d-af74-231a8515442a,"""2017-08-01T09:44:55.122Z""",4,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
dea73eba-c954-405b-9bac-af08a8233330,"""2017-08-01T09:45:14.857Z""",8,Ovis aries,mouflon,Not specified,Not specified,NA,"""2017-05-11T13:05:20.000Z""","""2017-06-09T12:47:41.000Z""",50,JW_0015,50.957277,5.63772
ad47abd2-cc0b-4dcf-9156-a94c64574d56,"""2017-08-01T09:54:49.025Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T14:32:33.000Z""","""2017-06-08T12:13:54.000Z""",50,JW_0018,50.96587715,5.596774488
f11ce855-0ac1-457f-af9e-5f2cfeccf0c3,"""2017-08-01T10:08:09.830Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T14:32:33.000Z""","""2017-06-08T12:13:54.000Z""",50,JW_0018,50.96587715,5.596774488
172d451d-fb1c-4c54-b76d-c6e69b4b1a40,"""2017-08-01T10:10:39.932Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-10T09:38:13.000Z""","""2017-06-07T07:07:24.000Z""",50,JW_0019,50.96740665,5.625234549
2543b78c-305d-471e-b888-654fd0f9aba6,"""2017-08-01T11:13:34.069Z""",1,Martes foina,Beech Marten,Not specified,Not specified,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
ba0b1613-d9e2-46cf-9e3e-da09c765c4de,"""2017-08-01T11:14:16.773Z""",1,Martes foina,Beech Marten,Not specified,Not specified,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
0c226ece-260f-49fc-aedd-f33c3671d6fb,"""2017-08-01T11:16:18.554Z""",1,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
24b9a7a8-6ee5-4595-92a0-18420cb32022,"""2017-08-01T11:15:05.400Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
ca3c2c61-c392-45c5-a718-f04e4de34644,"""2017-08-01T11:16:32.928Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
724e68bc-6265-4646-a2ec-1f92bcfe5151,"""2017-08-01T11:16:50.678Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
ec6fd33f-ae6d-4e3f-a723-0f0a204bcc42,"""2017-08-01T11:17:52.139Z""",1,Lepus europaeus,European Hare,Not specified,Not specified,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
ecc4113e-4722-4142-a907-5aef2ddaa4f9,"""2017-08-01T11:18:31.562Z""",1,Martes foina,Beech Marten,Not specified,Not specified,NA,"""2017-05-11T09:23:56.000Z""","""2017-06-05T17:44:31.000Z""",50,JW_0020,50.963171,5.668768
2cfdeca5-f7a8-484c-acc2-9fe349fade25,"""2017-08-01T13:59:27.797Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
106fddf2-f6fd-4e7a-b622-5ded6dbf8290,"""2017-08-01T14:07:16.125Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
431e2389-1520-4d85-96ab-b8f4641364f2,"""2017-08-01T14:12:39.139Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
06caa53d-d5bf-446a-bedc-fb14fc887d93,"""2017-08-01T14:13:28.037Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
c92c479a-0b5a-44fd-ade9-0adf8b4d2637,"""2017-08-01T14:13:41.488Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
9ee00601-3e16-4a3b-85a8-1b930528d220,"""2017-08-01T14:16:00.976Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
14724146-fc84-4608-b16d-aab653e0e5ba,"""2017-08-01T14:16:42.385Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
79faed6a-97e4-4180-838e-c47009b4a174,"""2017-08-01T14:18:45.738Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
557764dc-4b90-4b37-9688-96690d92ff1a,"""2017-08-01T14:20:12.662Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
b03b5f42-555c-46fb-8d8b-3af949511a7f,"""2017-08-01T14:21:43.697Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
cfe3a150-389f-4f94-bdde-a5456f165861,"""2017-08-01T14:22:09.439Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
70c70d14-720a-4f24-aff1-70dd60e00629,"""2017-08-01T14:22:43.943Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-12T13:17:41.000Z""","""2017-06-08T12:59:24.000Z""",50,JW_0021,50.970669,5.574957
f49aa93f-c007-49ec-af2d-8a25aad83e0c,"""2017-08-01T11:20:03.796Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
727b31e2-3597-400f-a20d-61ab0d614c31,"""2017-08-01T11:23:12.977Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
339c40dc-5cfc-446f-a57a-4946030c4e87,"""2017-08-01T11:20:26.958Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
38138b49-1cfb-4af4-a82a-60e5c64192f1,"""2017-08-01T11:23:31.617Z""",1,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
10be4aba-4276-4f4e-8bcc-474a09c6b9d8,"""2017-08-01T11:23:41.122Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
442d7d28-0adc-4484-a24a-ce06bc238674,"""2017-08-01T11:23:52.206Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
87c8e314-d96e-4a21-a893-a6de5112b3d9,"""2017-08-01T11:24:02.361Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
f7f0724c-bbc2-4ea1-a56e-32b95256443d,"""2017-08-01T11:20:41.160Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T11:16:05.000Z""","""2017-06-08T15:55:14.000Z""",50,JW_0022,50.977618,5.593175
